Domain Code,Domain,Country Code,Country,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description
FBS,Food Balance Sheets,351,China,5511,Production,2534,"Roots, Other",2013,2013,1000 tonnes,1895,A,"Aggregate, may include official, semi-official, estimated or calculated data"
FBS,Food Balance Sheets,351,China,5611,Import Quantity,2534,"Roots, Other",2013,2013,1000 tonnes,15,A,"Aggregate, may include official, semi-official, estimated or calculated data"
FBS,Food Balance Sheets,351,China,5911,Export Quantity,2534,"Roots, Other",2013,2013,1000 tonnes,109,A,"Aggregate, may include official, semi-official, estimated or calculated data"
FBS,Food Balance Sheets,351,China,5301,Domestic supply quantity,2534,"Roots, Other",2013,2013,1000 tonnes,1801,A,"Aggregate, may include official, semi-official, estimated or calculated data"
FBS,Food Balance Sheets,351,China,5511,Production,2745,Honey,2013,2013,1000 tonnes,466,A,"Aggregate, may include official, semi-official, estimated or calculated data"
FBS,Food Balance Sheets,351,China,5611,Import Quantity,2745,Honey,2013,2013,1000 tonnes,12,A,"Aggregate, may include official, semi-official, estimated or calculated data"
FBS,Food Balance Sheets,351,China,5911,Export Quantity,2745,Honey,2013,2013,1000 tonnes,128,A,"Aggregate, may include official, semi-official, estimated or calculated data"
FBS,Food Balance Sheets,351,China,5301,Domestic supply quantity,2745,Honey,2013,2013,1000 tonnes,350,A,"Aggregate, may include official, semi-official, estimated or calculated data"
FBS,Food Balance Sheets,351,China,5511,Production,2546,Beans,2013,2013,1000 tonnes,1038,A,"Aggregate, may include official, semi-official, estimated or calculated data"
FBS,Food Balance Sheets,351,China,5611,Import Quantity,2546,Beans,2013,2013,1000 tonnes,68,A,"Aggregate, may include official, semi-official, estimated or calculated data"
FBS,Food Balance Sheets,351,China,5911,Export Quantity,2546,Beans,2013,2013,1000 tonnes,801,A,"Aggregate, may include official, semi-official, estimated or calculated data"
FBS,Food Balance Sheets,351,China,5301,Domestic supply quantity,2546,Beans,2013,2013,1000 tonnes,304,A,"Aggregate, may include official, semi-official, estimated or calculated data"
FBS,Food Balance Sheets,351,China,5511,Production,2549,"Pulses, Other and products",2013,2013,1000 tonnes,1882,A,"Aggregate, may include official, semi-official, estimated or calculated data"
FBS,Food Balance Sheets,351,China,5611,Import Quantity,2549,"Pulses, Other and products",2013,2013,1000 tonnes,59,A,"Aggregate, may include official, semi-official, estimated or calculated data"
FBS,Food Balance Sheets,351,China,5911,Export Quantity,2549,"Pulses, Other and products",2013,2013,1000 tonnes,41,A,"Aggregate, may include official, semi-official, estimated or calculated data"
FBS,Food Balance Sheets,351,China,5301,Domestic supply quantity,2549,"Pulses, Other and products",2013,2013,1000 tonnes,1900,A,"Aggregate, may include official, semi-official, estimated or calculated data"
FBS,Food Balance Sheets,351,China,5511,Production,2551,Nuts and products,2013,2013,1000 tonnes,3743,A,"Aggregate, may include official, semi-official, estimated or calculated data"
FBS,Food Balance Sheets,351,China,5611,Import Quantity,2551,Nuts and products,2013,2013,1000 tonnes,581,A,"Aggregate, may include official, semi-official, estimated or calculated data"
FBS,Food Balance Sheets,351,China,5911,Export Quantity,2551,Nuts and products,2013,2013,1000 tonnes,495,A,"Aggregate, may include official, semi-official, estimated or calculated data"
FBS,Food Balance Sheets,351,China,5301,Domestic supply quantity,2551,Nuts and products,2013,2013,1000 tonnes,3829,A,"Aggregate, may include official, semi-official, estimated or calculated data"
FBS,Food Balance Sheets,351,China,5511,Production,2555,Soyabeans,2013,2013,1000 tonnes,11951,A,"Aggregate, may include official, semi-official, estimated or calculated data"
FBS,Food Balance Sheets,351,China,5611,Import Quantity,2555,Soyabeans,2013,2013,1000 tonnes,65564,A,"Aggregate, may include official, semi-official, estimated or calculated data"
FBS,Food Balance Sheets,351,China,5911,Export Quantity,2555,Soyabeans,2013,2013,1000 tonnes,277,A,"Aggregate, may include official, semi-official, estimated or calculated data"
FBS,Food Balance Sheets,351,China,5301,Domestic supply quantity,2555,Soyabeans,2013,2013,1000 tonnes,77564,A,"Aggregate, may include official, semi-official, estimated or calculated data"
FBS,Food Balance Sheets,351,China,5511,Production,2560,Coconuts - Incl Copra,2013,2013,1000 tonnes,285,A,"Aggregate, may include official, semi-official, estimated or calculated data"
FBS,Food Balance Sheets,351,China,5611,Import Quantity,2560,Coconuts - Incl Copra,2013,2013,1000 tonnes,229,A,"Aggregate, may include official, semi-official, estimated or calculated data"
FBS,Food Balance Sheets,351,China,5911,Export Quantity,2560,Coconuts - Incl Copra,2013,2013,1000 tonnes,2,A,"Aggregate, may include official, semi-official, estimated or calculated data"
FBS,Food Balance Sheets,351,China,5301,Domestic supply quantity,2560,Coconuts - Incl Copra,2013,2013,1000 tonnes,512,A,"Aggregate, may include official, semi-official, estimated or calculated data"
FBS,Food Balance Sheets,351,China,5511,Production,2561,Sesame seed,2013,2013,1000 tonnes,624,A,"Aggregate, may include official, semi-official, estimated or calculated data"
FBS,Food Balance Sheets,351,China,5611,Import Quantity,2561,Sesame seed,2013,2013,1000 tonnes,481,A,"Aggregate, may include official, semi-official, estimated or calculated data"
FBS,Food Balance Sheets,351,China,5911,Export Quantity,2561,Sesame seed,2013,2013,1000 tonnes,35,A,"Aggregate, may include official, semi-official, estimated or calculated data"
FBS,Food Balance Sheets,351,China,5301,Domestic supply quantity,2561,Sesame seed,2013,2013,1000 tonnes,1071,A,"Aggregate, may include official, semi-official, estimated or calculated data"
FBS,Food Balance Sheets,351,China,5511,Production,2563,Olives (including preserved),2013,2013,1000 tonnes,2,A,"Aggregate, may include official, semi-official, estimated or calculated data"
FBS,Food Balance Sheets,351,China,5611,Import Quantity,2563,Olives (including preserved),2013,2013,1000 tonnes,3,A,"Aggregate, may include official, semi-official, estimated or calculated data"
FBS,Food Balance Sheets,351,China,5911,Export Quantity,2563,Olives (including preserved),2013,2013,1000 tonnes,1,A,"Aggregate, may include official, semi-official, estimated or calculated data"
FBS,Food Balance Sheets,351,China,5301,Domestic supply quantity,2563,Olives (including preserved),2013,2013,1000 tonnes,4,A,"Aggregate, may include official, semi-official, estimated or calculated data"
FBS,Food Balance Sheets,351,China,5511,Production,2578,Coconut Oil,2013,2013,1000 tonnes,0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
FBS,Food Balance Sheets,351,China,5611,Import Quantity,2578,Coconut Oil,2013,2013,1000 tonnes,140,A,"Aggregate, may include official, semi-official, estimated or calculated data"
FBS,Food Balance Sheets,351,China,5911,Export Quantity,2578,Coconut Oil,2013,2013,1000 tonnes,0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
FBS,Food Balance Sheets,351,China,5301,Domestic supply quantity,2578,Coconut Oil,2013,2013,1000 tonnes,140,A,"Aggregate, may include official, semi-official, estimated or calculated data"
FBS,Food Balance Sheets,351,China,5511,Production,2579,Sesameseed Oil,2013,2013,1000 tonnes,236,A,"Aggregate, may include official, semi-official, estimated or calculated data"
FBS,Food Balance Sheets,351,China,5611,Import Quantity,2579,Sesameseed Oil,2013,2013,1000 tonnes,7,A,"Aggregate, may include official, semi-official, estimated or calculated data"
FBS,Food Balance Sheets,351,China,5911,Export Quantity,2579,Sesameseed Oil,2013,2013,1000 tonnes,12,A,"Aggregate, may include official, semi-official, estimated or calculated data"
FBS,Food Balance Sheets,351,China,5301,Domestic supply quantity,2579,Sesameseed Oil,2013,2013,1000 tonnes,231,A,"Aggregate, may include official, semi-official, estimated or calculated data"
FBS,Food Balance Sheets,351,China,5611,Import Quantity,2580,Olive Oil,2013,2013,1000 tonnes,52,A,"Aggregate, may include official, semi-official, estimated or calculated data"
FBS,Food Balance Sheets,351,China,5911,Export Quantity,2580,Olive Oil,2013,2013,1000 tonnes,2,A,"Aggregate, may include official, semi-official, estimated or calculated data"
FBS,Food Balance Sheets,351,China,5301,Domestic supply quantity,2580,Olive Oil,2013,2013,1000 tonnes,50,A,"Aggregate, may include official, semi-official, estimated or calculated data"
FBS,Food Balance Sheets,351,China,5511,Production,2601,Tomatoes and products,2013,2013,1000 tonnes,50664,A,"Aggregate, may include official, semi-official, estimated or calculated data"
FBS,Food Balance Sheets,351,China,5611,Import Quantity,2601,Tomatoes and products,2013,2013,1000 tonnes,143,A,"Aggregate, may include official, semi-official, estimated or calculated data"
FBS,Food Balance Sheets,351,China,5911,Export Quantity,2601,Tomatoes and products,2013,2013,1000 tonnes,3981,A,"Aggregate, may include official, semi-official, estimated or calculated data"
FBS,Food Balance Sheets,351,China,5301,Domestic supply quantity,2601,Tomatoes and products,2013,2013,1000 tonnes,46826,A,"Aggregate, may include official, semi-official, estimated or calculated data"
FBS,Food Balance Sheets,351,China,5511,Production,2602,Onions,2013,2013,1000 tonnes,22345,A,"Aggregate, may include official, semi-official, estimated or calculated data"
FBS,Food Balance Sheets,351,China,5611,Import Quantity,2602,Onions,2013,2013,1000 tonnes,83,A,"Aggregate, may include official, semi-official, estimated or calculated data"
FBS,Food Balance Sheets,351,China,5911,Export Quantity,2602,Onions,2013,2013,1000 tonnes,745,A,"Aggregate, may include official, semi-official, estimated or calculated data"
FBS,Food Balance Sheets,351,China,5301,Domestic supply quantity,2602,Onions,2013,2013,1000 tonnes,21683,A,"Aggregate, may include official, semi-official, estimated or calculated data"
FBS,Food Balance Sheets,351,China,5511,Production,2605,"Vegetables, Other",2013,2013,1000 tonnes,510319,A,"Aggregate, may include official, semi-official, estimated or calculated data"
FBS,Food Balance Sheets,351,China,5611,Import Quantity,2605,"Vegetables, Other",2013,2013,1000 tonnes,1448,A,"Aggregate, may include official, semi-official, estimated or calculated data"
FBS,Food Balance Sheets,351,China,5911,Export Quantity,2605,"Vegetables, Other",2013,2013,1000 tonnes,8193,A,"Aggregate, may include official, semi-official, estimated or calculated data"
FBS,Food Balance Sheets,351,China,5301,Domestic supply quantity,2605,"Vegetables, Other",2013,2013,1000 tonnes,503574,A,"Aggregate, may include official, semi-official, estimated or calculated data"
FBS,Food Balance Sheets,351,China,5511,Production,2612,"Lemons, Limes and products",2013,2013,1000 tonnes,1938,A,"Aggregate, may include official, semi-official, estimated or calculated data"
FBS,Food Balance Sheets,351,China,5611,Import Quantity,2612,"Lemons, Limes and products",2013,2013,1000 tonnes,41,A,"Aggregate, may include official, semi-official, estimated or calculated data"
FBS,Food Balance Sheets,351,China,5911,Export Quantity,2612,"Lemons, Limes and products",2013,2013,1000 tonnes,23,A,"Aggregate, may include official, semi-official, estimated or calculated data"
FBS,Food Balance Sheets,351,China,5301,Domestic supply quantity,2612,"Lemons, Limes and products",2013,2013,1000 tonnes,1956,A,"Aggregate, may include official, semi-official, estimated or calculated data"
FBS,Food Balance Sheets,351,China,5511,Production,2620,Grapes and products (excl wine),2013,2013,1000 tonnes,11650,A,"Aggregate, may include official, semi-official, estimated or calculated data"
FBS,Food Balance Sheets,351,China,5611,Import Quantity,2620,Grapes and products (excl wine),2013,2013,1000 tonnes,501,A,"Aggregate, may include official, semi-official, estimated or calculated data"
FBS,Food Balance Sheets,351,China,5911,Export Quantity,2620,Grapes and products (excl wine),2013,2013,1000 tonnes,375,A,"Aggregate, may include official, semi-official, estimated or calculated data"
FBS,Food Balance Sheets,351,China,5301,Domestic supply quantity,2620,Grapes and products (excl wine),2013,2013,1000 tonnes,11776,A,"Aggregate, may include official, semi-official, estimated or calculated data"
FBS,Food Balance Sheets,351,China,5511,Production,2625,"Fruits, Other",2013,2013,1000 tonnes,55628,A,"Aggregate, may include official, semi-official, estimated or calculated data"
FBS,Food Balance Sheets,351,China,5611,Import Quantity,2625,"Fruits, Other",2013,2013,1000 tonnes,3077,A,"Aggregate, may include official, semi-official, estimated or calculated data"
FBS,Food Balance Sheets,351,China,5911,Export Quantity,2625,"Fruits, Other",2013,2013,1000 tonnes,2388,A,"Aggregate, may include official, semi-official, estimated or calculated data"
FBS,Food Balance Sheets,351,China,5301,Domestic supply quantity,2625,"Fruits, Other",2013,2013,1000 tonnes,56316,A,"Aggregate, may include official, semi-official, estimated or calculated data"
FBS,Food Balance Sheets,351,China,5511,Production,2640,Pepper,2013,2013,1000 tonnes,31,A,"Aggregate, may include official, semi-official, estimated or calculated data"
FBS,Food Balance Sheets,351,China,5611,Import Quantity,2640,Pepper,2013,2013,1000 tonnes,7,A,"Aggregate, may include official, semi-official, estimated or calculated data"
FBS,Food Balance Sheets,351,China,5911,Export Quantity,2640,Pepper,2013,2013,1000 tonnes,2,A,"Aggregate, may include official, semi-official, estimated or calculated data"
FBS,Food Balance Sheets,351,China,5301,Domestic supply quantity,2640,Pepper,2013,2013,1000 tonnes,36,A,"Aggregate, may include official, semi-official, estimated or calculated data"
FBS,Food Balance Sheets,351,China,5511,Production,2641,Pimento,2013,2013,1000 tonnes,300,A,"Aggregate, may include official, semi-official, estimated or calculated data"
FBS,Food Balance Sheets,351,China,5611,Import Quantity,2641,Pimento,2013,2013,1000 tonnes,8,A,"Aggregate, may include official, semi-official, estimated or calculated data"
FBS,Food Balance Sheets,351,China,5911,Export Quantity,2641,Pimento,2013,2013,1000 tonnes,97,A,"Aggregate, may include official, semi-official, estimated or calculated data"
FBS,Food Balance Sheets,351,China,5301,Domestic supply quantity,2641,Pimento,2013,2013,1000 tonnes,212,A,"Aggregate, may include official, semi-official, estimated or calculated data"
FBS,Food Balance Sheets,351,China,5511,Production,2645,"Spices, Other",2013,2013,1000 tonnes,641,A,"Aggregate, may include official, semi-official, estimated or calculated data"
FBS,Food Balance Sheets,351,China,5611,Import Quantity,2645,"Spices, Other",2013,2013,1000 tonnes,12,A,"Aggregate, may include official, semi-official, estimated or calculated data"
FBS,Food Balance Sheets,351,China,5911,Export Quantity,2645,"Spices, Other",2013,2013,1000 tonnes,436,A,"Aggregate, may include official, semi-official, estimated or calculated data"
FBS,Food Balance Sheets,351,China,5301,Domestic supply quantity,2645,"Spices, Other",2013,2013,1000 tonnes,217,A,"Aggregate, may include official, semi-official, estimated or calculated data"
FBS,Food Balance Sheets,351,China,5511,Production,2655,Wine,2013,2013,1000 tonnes,1700,A,"Aggregate, may include official, semi-official, estimated or calculated data"
FBS,Food Balance Sheets,351,China,5611,Import Quantity,2655,Wine,2013,2013,1000 tonnes,451,A,"Aggregate, may include official, semi-official, estimated or calculated data"
FBS,Food Balance Sheets,351,China,5911,Export Quantity,2655,Wine,2013,2013,1000 tonnes,21,A,"Aggregate, may include official, semi-official, estimated or calculated data"
FBS,Food Balance Sheets,351,China,5301,Domestic supply quantity,2655,Wine,2013,2013,1000 tonnes,2130,A,"Aggregate, may include official, semi-official, estimated or calculated data"
FBS,Food Balance Sheets,351,China,5511,Production,2731,Bovine Meat,2013,2013,1000 tonnes,6745,A,"Aggregate, may include official, semi-official, estimated or calculated data"
FBS,Food Balance Sheets,351,China,5611,Import Quantity,2731,Bovine Meat,2013,2013,1000 tonnes,765,A,"Aggregate, may include official, semi-official, estimated or calculated data"
FBS,Food Balance Sheets,351,China,5911,Export Quantity,2731,Bovine Meat,2013,2013,1000 tonnes,98,A,"Aggregate, may include official, semi-official, estimated or calculated data"
FBS,Food Balance Sheets,351,China,5301,Domestic supply quantity,2731,Bovine Meat,2013,2013,1000 tonnes,7412,A,"Aggregate, may include official, semi-official, estimated or calculated data"
FBS,Food Balance Sheets,351,China,5511,Production,2732,Mutton & Goat Meat,2013,2013,1000 tonnes,4083,A,"Aggregate, may include official, semi-official, estimated or calculated data"
FBS,Food Balance Sheets,351,China,5611,Import Quantity,2732,Mutton & Goat Meat,2013,2013,1000 tonnes,296,A,"Aggregate, may include official, semi-official, estimated or calculated data"
FBS,Food Balance Sheets,351,China,5911,Export Quantity,2732,Mutton & Goat Meat,2013,2013,1000 tonnes,4,A,"Aggregate, may include official, semi-official, estimated or calculated data"
FBS,Food Balance Sheets,351,China,5301,Domestic supply quantity,2732,Mutton & Goat Meat,2013,2013,1000 tonnes,4375,A,"Aggregate, may include official, semi-official, estimated or calculated data"
FBS,Food Balance Sheets,351,China,5511,Production,2733,Pigmeat,2013,2013,1000 tonnes,53752,A,"Aggregate, may include official, semi-official, estimated or calculated data"
